,user_id,date,call,sms,traffic
1607,321,2022-01-03,341,357,376
1608,321,2022-01-04,290,379,201
1609,321,2022-01-05,358,345,531
1610,322,2022-01-01,577,564,144
1611,322,2022-01-02,342,361,265
1612,322,2022-01-03,200,95,233
1613,322,2022-01-04,182,299,140
1614,322,2022-01-05,558,227,602
1615,323,2022-01-01,308,371,334
1616,323,2022-01-02,458,360,345
1617,323,2022-01-03,312,342,457
1618,323,2022-01-04,342,225,311
1619,323,2022-01-05,330,411,545
1620,324,2022-01-01,444,376,358
1621,324,2022-01-02,455,259,265
1622,324,2022-01-03,333,191,384
1623,324,2022-01-04,428,279,216
1624,324,2022-01-05,363,150,124
1625,325,2022-01-01,366,612,73
1626,325,2022-01-02,485,217,417
1627,325,2022-01-03,295,283,316
1628,325,2022-01-04,412,247,354
1629,325,2022-01-05,333,406,460
1630,326,2022-01-01,194,642,144
1631,326,2022-01-02,494,269,309
1632,326,2022-01-03,231,593,216
1633,326,2022-01-04,386,425,18
1634,326,2022-01-05,149,272,586
1635,327,2022-01-01,358,269,341
1636,327,2022-01-02,393,154,340
1637,327,2022-01-03,264,490,336
1638,327,2022-01-04,174,530,335
1639,327,2022-01-05,449,234,396
1640,328,2022-01-01,448,205,203
1641,328,2022-01-02,206,238,352
1642,328,2022-01-03,365,360,86
1643,328,2022-01-04,319,289,43
1644,328,2022-01-05,222,109,371
1645,329,2022-01-01,300,182,599
1646,329,2022-01-02,542,170,418
1647,329,2022-01-03,182,383,332
1648,329,2022-01-04,380,498,385
1649,329,2022-01-05,346,555,474
1650,330,2022-01-01,198,344,403
1651,330,2022-01-02,179,260,177
1652,330,2022-01-03,594,261,155
1653,330,2022-01-04,90,268,448
1654,330,2022-01-05,208,551,171
1655,331,2022-01-01,89,254,295
1656,331,2022-01-02,290,400,377
1657,331,2022-01-03,322,323,298
1658,331,2022-01-04,246,319,250
1659,331,2022-01-05,144,335,365
1660,332,2022-01-01,263,422,0
1661,332,2022-01-02,166,412,365
1662,332,2022-01-03,315,264,338
1663,332,2022-01-04,370,314,470
1664,332,2022-01-05,186,199,446
1665,333,2022-01-01,616,247,249
1666,333,2022-01-02,427,341,589
1667,333,2022-01-03,365,271,216
1668,333,2022-01-04,254,113,192
1669,333,2022-01-05,339,542,332
1670,334,2022-01-01,345,341,300
1671,334,2022-01-02,329,206,459
1672,334,2022-01-03,296,239,286
1673,334,2022-01-04,428,158,793
1674,334,2022-01-05,479,258,381
1675,335,2022-01-01,412,462,408
1676,335,2022-01-02,122,70,328
1677,335,2022-01-03,353,91,388
1678,335,2022-01-04,204,403,105
1679,335,2022-01-05,183,362,396
1680,336,2022-01-01,100,202,564
1681,336,2022-01-02,162,270,177
1682,336,2022-01-03,482,208,163
1683,336,2022-01-04,254,339,584
1684,336,2022-01-05,319,215,262
1685,337,2022-01-01,396,303,337
1686,337,2022-01-02,329,275,127
1687,337,2022-01-03,211,587,522
1688,337,2022-01-04,654,598,252
1689,337,2022-01-05,336,75,171
1690,338,2022-01-01,441,517,267
1691,338,2022-01-02,150,205,217
1692,338,2022-01-03,333,443,530
1693,338,2022-01-04,441,160,292
1694,338,2022-01-05,510,482,405
1695,339,2022-01-01,104,348,344
1696,339,2022-01-02,303,262,474
1697,339,2022-01-03,117,375,189
1698,339,2022-01-04,341,311,302
1699,339,2022-01-05,441,234,572
1700,340,2022-01-01,412,164,138
1701,340,2022-01-02,220,188,182
1702,340,2022-01-03,98,313,321
1703,340,2022-01-04,376,402,485
1704,340,2022-01-05,737,345,469
1705,341,2022-01-01,384,338,443
1706,341,2022-01-02,594,352,391
1707,341,2022-01-03,111,490,162
1708,341,2022-01-04,276,406,252
1709,341,2022-01-05,322,371,209
1710,342,2022-01-01,135,484,442
1711,342,2022-01-02,890,385,242
1712,342,2022-01-03,347,135,457
1713,342,2022-01-04,467,194,275
1714,342,2022-01-05,529,370,175
1715,343,2022-01-01,219,189,364
1716,343,2022-01-02,713,248,268
1717,343,2022-01-03,346,102,119
1718,343,2022-01-04,544,358,131
1719,343,2022-01-05,504,277,324
1720,344,2022-01-01,270,426,327
1721,344,2022-01-02,489,425,519
1722,344,2022-01-03,349,688,321
1723,344,2022-01-04,637,401,270
1724,344,2022-01-05,262,363,385
1725,345,2022-01-01,124,705,376
1726,345,2022-01-02,477,729,177
1727,345,2022-01-03,119,432,477
1728,345,2022-01-04,27,375,253
1729,345,2022-01-05,413,88,410
1730,346,2022-01-01,264,198,256
1731,346,2022-01-02,241,23,118
1732,346,2022-01-03,558,227,306
1733,346,2022-01-04,182,206,419
1734,346,2022-01-05,346,711,222
1735,347,2022-01-01,368,320,369
1736,347,2022-01-02,413,449,502
1737,347,2022-01-03,326,273,192
1738,347,2022-01-04,428,433,154
1739,347,2022-01-05,286,228,472
1740,348,2022-01-01,231,180,626
1741,348,2022-01-02,497,261,551
1742,348,2022-01-03,35,618,282
1743,348,2022-01-04,536,90,585
1744,348,2022-01-05,294,471,285
1745,349,2022-01-01,408,529,438
1746,349,2022-01-02,240,433,288
1747,349,2022-01-03,294,382,301
1748,349,2022-01-04,502,280,356
1749,349,2022-01-05,219,398,379
1750,350,2022-01-01,297,408,235
1751,350,2022-01-02,181,184,395
1752,350,2022-01-03,541,247,268
1753,350,2022-01-04,235,273,348
1754,350,2022-01-05,343,365,286
1755,351,2022-01-01,169,435,136
1756,351,2022-01-02,158,361,383
1757,351,2022-01-03,482,317,418
1758,351,2022-01-04,359,267,537
1759,351,2022-01-05,341,219,465
1760,352,2022-01-01,346,475,515
1761,352,2022-01-02,279,152,260
1762,352,2022-01-03,175,244,409
1763,352,2022-01-04,305,337,376
1764,352,2022-01-05,254,188,88
1765,353,2022-01-01,165,416,389
1766,353,2022-01-02,342,396,401
1767,353,2022-01-03,118,472,343
1768,353,2022-01-04,184,182,536
1769,353,2022-01-05,344,238,385
1770,354,2022-01-01,391,319,7
1771,354,2022-01-02,177,412,309
1772,354,2022-01-03,231,474,224
1773,354,2022-01-04,769,408,397
1774,354,2022-01-05,877,440,504
1775,355,2022-01-01,57,377,308
1776,355,2022-01-02,567,299,225
1777,355,2022-01-03,4,249,262
1778,355,2022-01-04,379,540,508
1779,355,2022-01-05,395,459,189
1780,356,2022-01-01,366,320,155
1781,356,2022-01-02,94,421,433
1782,356,2022-01-03,236,270,321
1783,356,2022-01-04,239,322,525
1784,356,2022-01-05,58,599,321
1785,357,2022-01-01,320,490,298
1786,357,2022-01-02,669,181,155
1787,357,2022-01-03,252,166,570
1788,357,2022-01-04,459,227,221
1789,357,2022-01-05,232,462,154
1790,358,2022-01-01,376,265,147
1791,358,2022-01-02,498,324,138
1792,358,2022-01-03,280,257,504
1793,358,2022-01-04,249,705,626
1794,358,2022-01-05,395,462,338
1795,359,2022-01-01,318,275,356
1796,359,2022-01-02,392,465,238
1797,359,2022-01-03,180,224,362
1798,359,2022-01-04,322,502,279
1799,359,2022-01-05,403,393,268
1800,360,2022-01-01,467,262,337
1801,360,2022-01-02,367,285,152
1802,360,2022-01-03,161,383,376
1803,360,2022-01-04,596,423,193
1804,360,2022-01-05,384,377,439
1805,361,2022-01-01,169,80,287
1806,361,2022-01-02,484,312,462
1807,361,2022-01-03,356,201,361
1808,361,2022-01-04,341,243,145
1809,361,2022-01-05,479,708,327
1810,362,2022-01-01,181,312,126
1811,362,2022-01-02,311,201,428
1812,362,2022-01-03,109,499,252
1813,362,2022-01-04,350,350,593
1814,362,2022-01-05,241,300,416
1815,363,2022-01-01,316,106,625
1816,363,2022-01-02,293,207,411
1817,363,2022-01-03,411,300,215
1818,363,2022-01-04,310,407,451
1819,363,2022-01-05,423,191,160
1820,364,2022-01-01,325,156,262
1821,364,2022-01-02,141,372,131
1822,364,2022-01-03,438,202,202
1823,364,2022-01-04,411,490,285
1824,364,2022-01-05,300,421,571
1825,365,2022-01-01,397,158,140
1826,365,2022-01-02,456,601,368
1827,365,2022-01-03,565,327,647
1828,365,2022-01-04,328,364,61
1829,365,2022-01-05,389,152,371
1830,366,2022-01-01,84,549,133
1831,366,2022-01-02,314,300,675
1832,366,2022-01-03,414,451,420
1833,366,2022-01-04,402,148,326
1834,366,2022-01-05,423,358,279
1835,367,2022-01-01,428,302,241
1836,367,2022-01-02,335,194,370
1837,367,2022-01-03,320,230,233
1838,367,2022-01-04,199,417,442
1839,367,2022-01-05,162,160,323
1840,368,2022-01-01,187,220,346
1841,368,2022-01-02,244,229,271
1842,368,2022-01-03,222,318,63
1843,368,2022-01-04,214,292,270
1844,368,2022-01-05,354,574,154
1845,369,2022-01-01,480,61,223
1846,369,2022-01-02,342,845,59
1847,369,2022-01-03,518,330,469
1848,369,2022-01-04,408,548,307
1849,369,2022-01-05,500,93,188
1850,370,2022-01-01,276,271,689
1851,370,2022-01-02,553,204,236
1852,370,2022-01-03,311,212,214
1853,370,2022-01-04,385,226,168
1854,370,2022-01-05,108,282,323
1855,371,2022-01-01,334,418,416
1856,371,2022-01-02,433,335,217
1857,371,2022-01-03,244,194,455
1858,371,2022-01-04,126,86,199
1859,371,2022-01-05,165,346,745
1860,372,2022-01-01,604,251,43
1861,372,2022-01-02,238,493,304
1862,372,2022-01-03,379,228,459
1863,372,2022-01-04,226,291,629
1864,372,2022-01-05,455,465,236
1865,373,2022-01-01,471,466,344
1866,373,2022-01-02,346,60,257
1867,373,2022-01-03,208,342,344
1868,373,2022-01-04,473,503,386
1869,373,2022-01-05,265,233,453
1870,374,2022-01-01,69,750,408
1871,374,2022-01-02,764,326,176
1872,374,2022-01-03,332,120,183
1873,374,2022-01-04,402,524,645
1874,374,2022-01-05,169,200,196
1875,375,2022-01-01,424,246,294
1876,375,2022-01-02,367,81,205
1877,375,2022-01-03,284,429,297
1878,375,2022-01-04,480,201,329
1879,375,2022-01-05,652,215,390
1880,376,2022-01-01,283,378,447
1881,376,2022-01-02,557,379,188
1882,376,2022-01-03,423,420,251
1883,376,2022-01-04,330,406,252
1884,376,2022-01-05,162,123,604
1885,377,2022-01-01,261,278,352
1886,377,2022-01-02,264,502,399
1887,377,2022-01-03,174,13,195
1888,377,2022-01-04,227,389,207
1889,377,2022-01-05,105,515,693
1890,378,2022-01-01,230,265,210
1891,378,2022-01-02,418,292,247
1892,378,2022-01-03,252,206,629
1893,378,2022-01-04,383,186,412
1894,378,2022-01-05,99,569,717
1895,379,2022-01-01,238,322,440
1896,379,2022-01-02,340,180,251
1897,379,2022-01-03,457,181,567
1898,379,2022-01-04,115,355,395
1899,379,2022-01-05,289,539,308
1900,380,2022-01-01,253,328,477
1901,380,2022-01-02,613,476,256
1902,380,2022-01-03,240,597,290
1903,380,2022-01-04,27,459,224
1904,380,2022-01-05,290,264,605
1905,381,2022-01-01,111,346,224
1906,381,2022-01-02,393,399,492
1907,381,2022-01-03,126,143,552
1908,381,2022-01-04,152,402,402
1909,381,2022-01-05,397,400,548
1910,382,2022-01-01,245,281,342
1911,382,2022-01-02,322,230,507
1912,382,2022-01-03,137,231,176
1913,382,2022-01-04,683,529,354
1914,382,2022-01-05,285,293,202
1915,383,2022-01-01,274,249,319
1916,383,2022-01-02,431,564,470
1917,383,2022-01-03,261,334,454
1918,383,2022-01-04,219,371,279
1919,383,2022-01-05,829,190,194
1920,384,2022-01-01,244,198,265
1921,384,2022-01-02,403,461,506
1922,384,2022-01-03,175,116,424
1923,384,2022-01-04,281,187,226
1924,384,2022-01-05,628,486,118
1925,385,2022-01-01,584,132,484
1926,385,2022-01-02,295,354,381
1927,385,2022-01-03,236,365,329
1928,385,2022-01-04,617,305,509
1929,385,2022-01-05,490,372,699
1930,386,2022-01-01,293,73,202
1931,386,2022-01-02,268,240,206
1932,386,2022-01-03,310,194,194
1933,386,2022-01-04,326,351,275
1934,386,2022-01-05,394,228,324
1935,387,2022-01-01,439,328,281
1936,387,2022-01-02,449,268,588
1937,387,2022-01-03,291,263,380
1938,387,2022-01-04,199,673,530
1939,387,2022-01-05,234,234,411
1940,388,2022-01-01,150,486,378
1941,388,2022-01-02,246,250,334
1942,388,2022-01-03,267,210,302
1943,388,2022-01-04,527,211,421
1944,388,2022-01-05,241,461,331
1945,389,2022-01-01,167,260,229
1946,389,2022-01-02,504,195,388
1947,389,2022-01-03,262,508,493
1948,389,2022-01-04,261,508,271
1949,389,2022-01-05,385,709,429
1950,390,2022-01-01,212,198,596
1951,390,2022-01-02,314,399,265
1952,390,2022-01-03,105,885,519
1953,390,2022-01-04,404,190,271
1954,390,2022-01-05,243,429,398
1955,391,2022-01-01,271,351,106
1956,391,2022-01-02,381,348,384
1957,391,2022-01-03,339,469,466
1958,391,2022-01-04,218,374,253
1959,391,2022-01-05,593,265,250
1960,392,2022-01-01,111,201,524
1961,392,2022-01-02,350,404,251
1962,392,2022-01-03,217,259,355
1963,392,2022-01-04,156,310,473
1964,392,2022-01-05,250,518,414
1965,393,2022-01-01,205,431,419
1966,393,2022-01-02,214,182,273
1967,393,2022-01-03,431,225,572
1968,393,2022-01-04,331,540,415
1969,393,2022-01-05,113,62,392
1970,394,2022-01-01,240,408,85
1971,394,2022-01-02,339,481,335
1972,394,2022-01-03,273,333,242
1973,394,2022-01-04,350,282,596
1974,394,2022-01-05,408,159,181
1975,395,2022-01-01,365,331,190
1976,395,2022-01-02,567,425,603
1977,395,2022-01-03,337,428,227
1978,395,2022-01-04,166,279,368
1979,395,2022-01-05,177,127,503
1980,396,2022-01-01,577,504,81
1981,396,2022-01-02,566,324,588
1982,396,2022-01-03,589,551,475
1983,396,2022-01-04,551,192,197
1984,396,2022-01-05,403,124,452
1985,397,2022-01-01,345,246,0
1986,397,2022-01-02,177,200,373
1987,397,2022-01-03,665,521,494
1988,397,2022-01-04,309,232,314
1989,397,2022-01-05,262,208,390
1990,398,2022-01-01,291,379,191
1991,398,2022-01-02,787,443,303
1992,398,2022-01-03,299,412,345
1993,398,2022-01-04,768,500,336
1994,398,2022-01-05,187,336,301
1995,399,2022-01-01,414,453,531
1996,399,2022-01-02,252,561,553
1997,399,2022-01-03,452,189,474
1998,399,2022-01-04,244,198,167
1999,399,2022-01-05,431,401,351
2000,400,2022-01-01,605,256,87
2001,400,2022-01-02,308,488,494
2002,400,2022-01-03,458,260,337
2003,400,2022-01-04,599,30,225
2004,400,2022-01-05,278,308,280
2005,401,2022-01-01,173,495,274
2006,401,2022-01-02,156,14,508
2007,401,2022-01-03,385,280,102
2008,401,2022-01-04,729,380,428
2009,401,2022-01-05,157,237,342
2010,402,2022-01-01,19,550,341
2011,402,2022-01-02,103,674,231
2012,402,2022-01-03,381,202,610
2013,402,2022-01-04,305,500,320
2014,402,2022-01-05,454,337,210
2015,403,2022-01-01,492,319,263
2016,403,2022-01-02,68,477,511
2017,403,2022-01-03,170,383,410
2018,403,2022-01-04,211,255,259
2019,403,2022-01-05,410,390,252
2020,404,2022-01-01,125,398,289
2021,404,2022-01-02,309,86,329
2022,404,2022-01-03,238,209,211
2023,404,2022-01-04,273,659,358
2024,404,2022-01-05,318,336,117
2025,405,2022-01-01,370,455,287
2026,405,2022-01-02,214,263,672
2027,405,2022-01-03,219,501,613
2028,405,2022-01-04,428,550,293
2029,405,2022-01-05,98,237,353
2030,406,2022-01-01,543,342,473
2031,406,2022-01-02,308,300,397
2032,406,2022-01-03,254,138,251
2033,406,2022-01-04,400,570,408
2034,406,2022-01-05,459,204,185
2035,407,2022-01-01,389,419,287
2036,407,2022-01-02,252,355,283
2037,407,2022-01-03,210,462,387
2038,407,2022-01-04,279,562,182
2039,407,2022-01-05,301,182,229
2040,408,2022-01-01,235,225,215
2041,408,2022-01-02,430,321,223
2042,408,2022-01-03,491,620,236
2043,408,2022-01-04,501,375,492
2044,408,2022-01-05,326,29,332
2045,409,2022-01-01,443,316,483
2046,409,2022-01-02,468,545,80
2047,409,2022-01-03,260,599,157
2048,409,2022-01-04,276,117,200
2049,409,2022-01-05,107,154,371
2050,410,2022-01-01,303,196,107
2051,410,2022-01-02,534,424,504
2052,410,2022-01-03,435,80,527
2053,410,2022-01-04,445,391,411
2054,410,2022-01-05,357,556,226
2055,411,2022-01-01,508,227,185
2056,411,2022-01-02,162,83,327
2057,411,2022-01-03,713,441,323
2058,411,2022-01-04,243,461,271
2059,411,2022-01-05,228,353,287
2060,412,2022-01-01,375,539,244
2061,412,2022-01-02,396,192,357
2062,412,2022-01-03,364,209,458
2063,412,2022-01-04,577,393,372
2064,412,2022-01-05,257,325,317
2065,413,2022-01-01,464,426,201
2066,413,2022-01-02,462,213,234
2067,413,2022-01-03,295,333,496
2068,413,2022-01-04,346,535,353
2069,413,2022-01-05,407,296,113
2070,414,2022-01-01,464,311,474
2071,414,2022-01-02,363,16,797
2072,414,2022-01-03,219,635,87
2073,414,2022-01-04,113,427,366
2074,414,2022-01-05,282,437,311
2075,415,2022-01-01,283,329,587
2076,415,2022-01-02,352,375,724
2077,415,2022-01-03,380,338,104
2078,415,2022-01-04,150,370,326
2079,415,2022-01-05,363,442,259
2080,416,2022-01-01,330,297,403
2081,416,2022-01-02,233,163,63
2082,416,2022-01-03,29,471,388
2083,416,2022-01-04,51,230,255
2084,416,2022-01-05,397,113,174
2085,417,2022-01-01,160,211,427
2086,417,2022-01-02,276,765,364
2087,417,2022-01-03,652,279,711
2088,417,2022-01-04,305,502,158
2089,417,2022-01-05,357,345,567
2090,418,2022-01-01,730,377,169
2091,418,2022-01-02,78,433,132
2092,418,2022-01-03,368,379,341
2093,418,2022-01-04,282,265,384
2094,418,2022-01-05,170,167,219
2095,419,2022-01-01,527,487,363
2096,419,2022-01-02,356,610,194
2097,419,2022-01-03,886,550,519
2098,419,2022-01-04,523,443,359
2099,419,2022-01-05,296,273,170
2100,420,2022-01-01,207,194,290
2101,420,2022-01-02,138,216,309
2102,420,2022-01-03,477,110,399
2103,420,2022-01-04,308,257,221
2104,420,2022-01-05,283,303,475
2105,421,2022-01-01,453,371,425
2106,421,2022-01-02,222,527,117
2107,421,2022-01-03,396,334,327
2108,421,2022-01-04,319,485,467
2109,421,2022-01-05,210,490,343
2110,422,2022-01-01,364,137,475
2111,422,2022-01-02,453,284,157
2112,422,2022-01-03,225,130,330
2113,422,2022-01-04,692,160,0
2114,422,2022-01-05,746,523,376
2115,423,2022-01-01,407,367,339
2116,423,2022-01-02,422,401,217
2117,423,2022-01-03,256,247,305
2118,423,2022-01-04,164,165,583
2119,423,2022-01-05,270,353,416
2120,424,2022-01-01,404,276,248
2121,424,2022-01-02,328,426,153
2122,424,2022-01-03,584,311,121
2123,424,2022-01-04,184,273,310
2124,424,2022-01-05,157,111,515
2125,425,2022-01-01,343,214,386
2126,425,2022-01-02,160,378,301
2127,425,2022-01-03,166,192,195
2128,425,2022-01-04,299,409,281
2129,425,2022-01-05,297,281,321
2130,426,2022-01-01,575,179,116
2131,426,2022-01-02,355,215,207
2132,426,2022-01-03,285,297,296
2133,426,2022-01-04,493,288,206
2134,426,2022-01-05,404,339,375
2135,427,2022-01-01,378,600,615
2136,427,2022-01-02,219,467,444
2137,427,2022-01-03,363,206,261
2138,427,2022-01-04,254,397,284
2139,427,2022-01-05,552,455,222
2140,428,2022-01-01,319,254,483
2141,428,2022-01-02,210,318,181
2142,428,2022-01-03,303,467,485
2143,428,2022-01-04,167,279,315
2144,428,2022-01-05,610,190,207
2145,429,2022-01-01,222,242,308
2146,429,2022-01-02,222,264,297
2147,429,2022-01-03,186,424,306
2148,429,2022-01-04,121,142,354
2149,429,2022-01-05,243,346,356
2150,430,2022-01-01,102,267,350
2151,430,2022-01-02,331,354,225
2152,430,2022-01-03,351,631,159
2153,430,2022-01-04,398,377,92
2154,430,2022-01-05,215,246,526
2155,431,2022-01-01,363,483,264
2156,431,2022-01-02,285,76,430
2157,431,2022-01-03,301,258,662
2158,431,2022-01-04,144,253,275
2159,431,2022-01-05,512,296,342
2160,432,2022-01-01,421,361,285
2161,432,2022-01-02,202,237,355
2162,432,2022-01-03,292,296,293
2163,432,2022-01-04,512,286,246
2164,432,2022-01-05,213,433,245
2165,433,2022-01-01,388,250,301
2166,433,2022-01-02,411,414,222
2167,433,2022-01-03,376,237,90
2168,433,2022-01-04,300,74,351
2169,433,2022-01-05,254,223,390
2170,434,2022-01-01,468,348,138
2171,434,2022-01-02,499,236,326
2172,434,2022-01-03,307,286,391
2173,434,2022-01-04,213,437,342
2174,434,2022-01-05,310,387,28
2175,435,2022-01-01,367,517,261
2176,435,2022-01-02,382,41,231
2177,435,2022-01-03,348,110,254
2178,435,2022-01-04,179,254,655
2179,435,2022-01-05,326,305,293
2180,436,2022-01-01,307,441,399
2181,436,2022-01-02,409,471,380
2182,436,2022-01-03,407,602,443
2183,436,2022-01-04,132,90,361
2184,436,2022-01-05,403,232,317
2185,437,2022-01-01,678,353,472
2186,437,2022-01-02,231,496,122
2187,437,2022-01-03,392,288,359
2188,437,2022-01-04,373,273,399
2189,437,2022-01-05,344,600,449
2190,438,2022-01-01,223,436,384
2191,438,2022-01-02,255,542,340
2192,438,2022-01-03,434,276,440
2193,438,2022-01-04,165,133,274
2194,438,2022-01-05,446,278,470
2195,439,2022-01-01,597,132,279
2196,439,2022-01-02,370,352,159
2197,439,2022-01-03,338,169,167
2198,439,2022-01-04,194,552,281
2199,439,2022-01-05,206,429,366
2200,440,2022-01-01,432,398,127
2201,440,2022-01-02,324,388,318
2202,440,2022-01-03,354,261,277
2203,440,2022-01-04,474,150,243
2204,440,2022-01-05,221,496,313
2205,441,2022-01-01,38,323,230
2206,441,2022-01-02,50,170,653
2207,441,2022-01-03,350,115,153
2208,441,2022-01-04,362,460,336
2209,441,2022-01-05,194,369,377
2210,442,2022-01-01,233,550,230
2211,442,2022-01-02,244,235,379
2212,442,2022-01-03,349,97,237
2213,442,2022-01-04,496,507,298
2214,442,2022-01-05,460,220,99
2215,443,2022-01-01,151,324,331
2216,443,2022-01-02,328,444,383
2217,443,2022-01-03,222,530,504
2218,443,2022-01-04,164,152,374
2219,443,2022-01-05,356,357,406
2220,444,2022-01-01,333,130,400
2221,444,2022-01-02,112,270,126
2222,444,2022-01-03,530,544,511
2223,444,2022-01-04,284,264,431
2224,444,2022-01-05,546,579,599
2225,445,2022-01-01,259,153,611
2226,445,2022-01-02,203,449,471
2227,445,2022-01-03,547,416,190
2228,445,2022-01-04,318,294,212
2229,445,2022-01-05,183,355,288
2230,446,2022-01-01,398,103,378
2231,446,2022-01-02,193,261,118
2232,446,2022-01-03,154,396,331
2233,446,2022-01-04,299,185,279
2234,446,2022-01-05,432,318,456
2235,447,2022-01-01,258,493,269
2236,447,2022-01-02,288,285,497
2237,447,2022-01-03,78,420,522
2238,447,2022-01-04,333,239,360
2239,447,2022-01-05,595,237,83
2240,448,2022-01-01,277,518,627
2241,448,2022-01-02,283,662,268
2242,448,2022-01-03,601,335,252
2243,448,2022-01-04,264,120,277
2244,448,2022-01-05,468,248,439
2245,449,2022-01-01,267,484,471
2246,449,2022-01-02,165,254,339
2247,449,2022-01-03,236,246,248
2248,449,2022-01-04,745,303,181
2249,449,2022-01-05,300,196,318
2250,450,2022-01-01,342,270,286
2251,450,2022-01-02,370,129,299
2252,450,2022-01-03,245,151,202
2253,450,2022-01-04,397,464,378
2254,450,2022-01-05,293,70,174
2255,451,2022-01-01,445,306,515
2256,451,2022-01-02,144,346,539
2257,451,2022-01-03,540,372,73
2258,451,2022-01-04,76,353,160
2259,451,2022-01-05,603,217,103
2260,452,2022-01-01,321,150,135
2261,452,2022-01-02,230,165,349
2262,452,2022-01-03,364,431,316
2263,452,2022-01-04,566,240,299
2264,452,2022-01-05,384,314,528
2265,453,2022-01-01,417,203,335
2266,453,2022-01-02,417,295,323
2267,453,2022-01-03,335,197,449
2268,453,2022-01-04,294,489,527
2269,453,2022-01-05,224,226,270
2270,454,2022-01-01,549,418,174
2271,454,2022-01-02,261,240,284
2272,454,2022-01-03,313,181,566
2273,454,2022-01-04,326,484,634
2274,454,2022-01-05,172,238,448
2275,455,2022-01-01,267,298,152
2276,455,2022-01-02,464,520,629
2277,455,2022-01-03,261,265,118
2278,455,2022-01-04,214,519,268
2279,455,2022-01-05,258,153,292
2280,456,2022-01-01,530,343,283
2281,456,2022-01-02,324,433,69
2282,456,2022-01-03,193,192,361
2283,456,2022-01-04,414,235,257
2284,456,2022-01-05,84,355,639
2285,457,2022-01-01,329,246,227
2286,457,2022-01-02,207,90,117
2287,457,2022-01-03,533,266,307
2288,457,2022-01-04,102,481,179
2289,457,2022-01-05,522,279,385
2290,458,2022-01-01,694,322,409
2291,458,2022-01-02,276,348,70
2292,458,2022-01-03,524,430,187
2293,458,2022-01-04,194,266,289
2294,458,2022-01-05,103,50,509
2295,459,2022-01-01,113,285,396
2296,459,2022-01-02,311,396,329
2297,459,2022-01-03,309,614,370
2298,459,2022-01-04,268,302,581
2299,459,2022-01-05,271,220,405
2300,460,2022-01-01,178,141,220
2301,460,2022-01-02,311,247,104
2302,460,2022-01-03,238,308,407
2303,460,2022-01-04,543,283,186
2304,460,2022-01-05,532,376,561
2305,461,2022-01-01,308,374,63
2306,461,2022-01-02,773,437,378
2307,461,2022-01-03,67,365,518
2308,461,2022-01-04,636,269,345
2309,461,2022-01-05,355,280,221
2310,462,2022-01-01,121,453,285
2311,462,2022-01-02,314,179,447
2312,462,2022-01-03,383,349,151
2313,462,2022-01-04,278,347,231
2314,462,2022-01-05,264,302,145
2315,463,2022-01-01,138,269,567
2316,463,2022-01-02,385,382,0
2317,463,2022-01-03,273,427,491
2318,463,2022-01-04,213,390,409
2319,463,2022-01-05,516,204,127
2320,464,2022-01-01,223,213,742
2321,464,2022-01-02,169,476,328
2322,464,2022-01-03,58,515,422
2323,464,2022-01-04,359,805,366
2324,464,2022-01-05,507,437,390
2325,465,2022-01-01,283,409,294
2326,465,2022-01-02,256,24,307
2327,465,2022-01-03,284,447,206
2328,465,2022-01-04,413,328,484
2329,465,2022-01-05,376,225,350
2330,466,2022-01-01,217,309,334
2331,466,2022-01-02,352,530,212
2332,466,2022-01-03,186,352,295
2333,466,2022-01-04,302,243,377
2334,466,2022-01-05,384,133,393
2335,467,2022-01-01,397,566,227
2336,467,2022-01-02,487,30,368
2337,467,2022-01-03,496,310,380
2338,467,2022-01-04,468,484,458
2339,467,2022-01-05,325,286,117
2340,468,2022-01-01,338,134,403
2341,468,2022-01-02,175,351,442
2342,468,2022-01-03,252,367,311
2343,468,2022-01-04,284,507,131
2344,468,2022-01-05,675,573,237
2345,469,2022-01-01,213,533,198
2346,469,2022-01-02,464,515,154
2347,469,2022-01-03,516,255,83
2348,469,2022-01-04,418,219,289
2349,469,2022-01-05,515,462,390
2350,470,2022-01-01,209,669,253
2351,470,2022-01-02,462,557,107
2352,470,2022-01-03,125,192,299
2353,470,2022-01-04,165,259,245
2354,470,2022-01-05,197,209,179
2355,471,2022-01-01,502,505,307
2356,471,2022-01-02,330,362,412
2357,471,2022-01-03,407,436,103
2358,471,2022-01-04,760,347,665
2359,471,2022-01-05,417,167,123
2360,472,2022-01-01,324,209,198
2361,472,2022-01-02,342,279,923
2362,472,2022-01-03,347,434,100
2363,472,2022-01-04,352,314,94
2364,472,2022-01-05,255,239,320
2365,473,2022-01-01,333,251,498
2366,473,2022-01-02,211,363,206
2367,473,2022-01-03,496,582,382
2368,473,2022-01-04,723,523,275
2369,473,2022-01-05,302,200,156
2370,474,2022-01-01,226,246,281
2371,474,2022-01-02,224,384,414
2372,474,2022-01-03,444,310,400
2373,474,2022-01-04,333,365,266
2374,474,2022-01-05,570,380,131
2375,475,2022-01-01,442,143,228
2376,475,2022-01-02,330,453,326
2377,475,2022-01-03,287,221,232
2378,475,2022-01-04,352,357,598
2379,475,2022-01-05,453,348,312
2380,476,2022-01-01,329,199,401
2381,476,2022-01-02,377,196,195
2382,476,2022-01-03,294,340,361
